id	name	host_id	host_name	neighbourhood_group	neighbourhood	latitude	longitude	room_type	price	minimum_nights	number_of_reviews	last_review	reviews_per_month	calculated_host_listings_count	availability_365
9580218	Comfy Space in Gramercy/Manhattan	49592958	Jared	Manhattan	Gramercy	40.73684	-73.98194	Private room	80	1	0			1	0
10017087	Classic Murray Hill 1 Bedroom Apartment (64)	50760546	CRNY Monthly Rentals	Manhattan	Murray Hill	40.74677	-73.97846	Entire home/apt	125	30	4	43085	0.11	31	111
23023423	Kew Gardens	74805133	Edward	Queens	Kew Gardens	40.707	-73.82684	Private room	70	1	0			1	0
35317854	Lincoln Center Luxury River View High Rise Condo	265917688	Wenying	Manhattan	Upper West Side	40.77618	-73.98395	Entire home/apt	165	8	1	43639	1	1	62
4140776	Basement 别墅的地下室	21228368	Jessica	Queens	Forest Hills	40.71146	-73.84677	Private room	65	4	20	43610	0.35	5	133
26298570	Private Room in brand new building and posh neighborhood	158338077	Muhammad	Brooklyn	Kensington	40.63743	-73.97229	Private room	67	1	10	43583	0.83	2	365
7693124	Upper West Side 64th and Amsterdam	20691165	Ahnastasia	Manhattan	Upper West Side	40.77368	-73.98704	Private room	60	3	4	42948	0.08	1	0
24285	Beautiful Duplex Apartment	97797	Brenda	Brooklyn	Park Slope	40.66941	-73.98109	Entire home/apt	220	30	88	43406	0.79	1	9
12621050	"Clean, Mod & Quick to Times Square"	15218314	Ronald	Manhattan	Harlem	40.81251	-73.95412	Private room	43	7	0			1	0
12344949	Brand new luxury 2 br Harlem condo	33993577	Nick	Manhattan	Harlem	40.80882	-73.94654	Entire home/apt	350	5	0			1	0
35160692	Beautiful Room in 2Br Apartment near Prospect Park	25810180	Freddy	Brooklyn	Flatbush	40.65176	-73.95458	Private room	46	3	0			1	9
32237469	Sonder | Stock Exchange | Welcoming 1BR + Laundry	219517861	Sonder (NYC)	Manhattan	Financial District	40.7074	-74.01175	Entire home/apt	228	2	2	43603	0.73	327	350
15873841	"Cozy Private Room in Sunset Park,BK"	53635805	William	Brooklyn	Sunset Park	40.64759	-73.99812	Private room	38	2	1	42684	0.03	1	0
28608462	Bedroom 7 Bed D	119669058	Melissa	Brooklyn	Bedford-Stuyvesant	40.69245	-73.95657	Shared room	39	1	13	43629	1.36	34	365
5229212	BRIGHT MODERN CLEAN townhouse 4 Bedroom 6 guests	1226742	Johnny	Brooklyn	Clinton Hill	40.68383	-73.96319	Entire home/apt	308	2	62	43640	2.01	2	294
4424405	Lovely 2 BR Upper East NYC - 1 month min	15310997	Mor	Manhattan	Upper East Side	40.78368	-73.94942	Entire home/apt	200	30	8	43348	0.14	9	336
22206970	Beautiful studio in the East Village	118407577	Vanessa	Manhattan	East Village	40.72588	-73.98243	Entire home/apt	90	4	4	43591	0.22	1	5
4824146	Spacious Apt in Bushwick	24840863	Daniel	Brooklyn	Bushwick	40.70092	-73.92945	Entire home/apt	95	1	1	42008	0.02	1	0
4637014	法拉盛中心温馨两房两厅公寓｡近一切｡2 br close to everything	12459436	Zena	Queens	Flushing	40.75398	-73.82778	Entire home/apt	119	3	26	43646	0.46	2	319
22586703	Bright 1 Bed Apartment in central Greenpoint	40543452	Don	Brooklyn	Greenpoint	40.73041	-73.95601	Entire home/apt	120	2	2	43409	0.24	1	0
5352301	Housing for SGU/AUA/SABA/ROSS students	27741331	Lyn	Brooklyn	East Flatbush	40.65777	-73.92263	Private room	27	30	9	43547	0.18	2	345
25710052	Cozy bedroom in Bushwick!	45859780	Alexandria	Brooklyn	Bushwick	40.68785	-73.91361	Private room	60	1	5	43374	0.39	1	0
15041647	Private Bedroom in NYC w/ SUPERHOST.	69117812	Nixie & Hai	Queens	Corona	40.73702	-73.857	Private room	60	1	105	43649	3.07	1	347
34419094	Lovely  LIC-Lush garden-Midtown1stop-Breakfast	259796664	Santi	Queens	Long Island City	40.75314	-73.93644	Private room	89	1	9	43639	4.5	10	357
20679072	"One B/R (1-2Gsts) near beach, JFK, A & Air trains"	139957134	Trudy	Queens	Arverne	40.59754	-73.79949	Private room	50	1	53	43643	2.35	3	249
17923165	☆THE village experience!!	47056437	Ann	Manhattan	West Village	40.72999	-74.0034	Private room	99	1	0			1	0
15042361	Airports Sleep Inn	57023844	Karlene	Queens	Jamaica	40.6871	-73.77887	Private room	68	3	16	43468	0.47	2	359
33112929	Prospect Lefferts Garden Private rm 30 min to Nyc	27785287	Bendji	Brooklyn	Flatbush	40.65345	-73.95476	Private room	50	2	6	43637	1.78	1	2
12905446	Park Slope Townhouse	2286611	Maddy	Brooklyn	South Slope	40.66455	-73.98479	Entire home/apt	195	3	6	43333	0.16	1	0
10122449	Spacious Chelsea 2 Bed/2 Bathroom	24347	Lyla	Manhattan	Chelsea	40.74441	-73.99915	Entire home/apt	250	4	11	42836	0.35	1	0
20743703	Home away from home in Brooklyn	20866359	Sarah	Brooklyn	Crown Heights	40.67542	-73.95107	Private room	50	2	82	43637	3.7	1	30
17731252	Sunny Brooklyn Home	9263625	Em	Brooklyn	Prospect Heights	40.67774	-73.96487	Entire home/apt	95	7	22	43639	0.78	1	13
34261963	Bright Furnished Room in Midtown East!	6466170	Peter	Manhattan	Midtown	40.75514	-73.96773	Private room	109	60	0			1	327
125594	SUPER BIG AND COZY PRIVATE BEDROOM	308652	Antonín	Brooklyn	Kensington	40.64302	-73.97255	Private room	39	1	82	43604	0.94	2	365
504394	"Charming, Retro Apt on the UWS"	2487319	Erin	Manhattan	Upper West Side	40.79842	-73.96903	Entire home/apt	150	4	2	41885	0.03	1	141
12644989	Modern high-end studio!	9997184	Kelly	Manhattan	Upper West Side	40.79376	-73.96734	Entire home/apt	185	2	10	42614	0.26	1	0
7244171	Cozy Studio Duplex	37915862	Greg	Brooklyn	East New York	40.6752	-73.89218	Entire home/apt	80	5	49	43623	1.01	2	217
96471	"The Brooklyn Waverly, One Bedroom"	116599	Sahr	Brooklyn	Clinton Hill	40.68413	-73.96542	Private room	165	4	11	43623	0.11	3	365
33769930	quiet inwood space	254567452	Sophia	Manhattan	Inwood	40.87079	-73.91961	Private room	70	1	7	43620	2.59	1	73
9331114	Bright One Bedroom in Williamsburg	1698259	Jeff	Brooklyn	Williamsburg	40.71108	-73.94799	Entire home/apt	140	7	31	43549	0.72	1	209
32365738	Rare Gem - Modern Lux Studio	113856483	Niky	Manhattan	Financial District	40.70399	-74.00662	Entire home/apt	249	2	13	43647	3.12	1	227
27927068	Designer Beach House Studio in Williamsburg	8171440	Geoffrey	Brooklyn	Williamsburg	40.71286	-73.95898	Entire home/apt	150	2	17	43613	1.68	1	0
10808086	Huge Quiet Fun Spot In Heart o LES!	15129374	Ben	Manhattan	Lower East Side	40.72088	-73.98533	Entire home/apt	200	2	1	42459	0.03	1	0
16143977	Clinton Hill Cocoon	12018166	Laurent	Brooklyn	Bedford-Stuyvesant	40.68423	-73.95715	Entire home/apt	209	2	7	43586	0.23	1	201
35459328	Best Views of Times Square	266780775	Margarita	Manhattan	Hell's Kitchen	40.76021	-73.99976	Entire home/apt	305	1	2	43635	2	1	133
29012098	Cozy Private Room	24283455	Igam	Brooklyn	Gravesend	40.59075	-73.98359	Private room	40	2	10	43464	1.11	2	0
850198	"UES 1 br, 2 blocks from the Met "	4439578	Zs	Manhattan	Upper East Side	40.77815	-73.95902	Entire home/apt	195	31	8	41453	0.1	1	273
33389733	"Cozy, Shared Apt in Manhattan only For Female"	251510391	Demir	Manhattan	Hell's Kitchen	40.76251	-73.98871	Shared room	59	1	7	43615	2.04	3	362
2447467	Charming Spacious Master Bedroom	12515888	Kaet	Brooklyn	Greenpoint	40.73418	-73.95683	Private room	75	1	35	43637	0.55	2	306
728764	AMAZING COLUMBUS CIRCLE LOCATION :)	1475015	Mike	Manhattan	Hell's Kitchen	40.76761	-73.98619	Entire home/apt	100	30	3	43405	0.12	52	365
8194369	Cute room in huge artist loft!	13076168	Jaimie	Brooklyn	Bedford-Stuyvesant	40.67889	-73.9481	Private room	49	14	9	43375	0.2	1	0
28310699	Nice room near Manhattan in a safe neighborhood	79499558	Robertina	Queens	Jackson Heights	40.75176	-73.88374	Private room	55	4	23	43653	2.28	4	112
33528376	Spacious Williamsburg Duplex w/ Private Patio	243489234	Chelsea	Brooklyn	Williamsburg	40.70855	-73.94992	Entire home/apt	210	2	0			1	3
35220744	Amazing Views in The Heart of Time Square	265192385	Liz	Manhattan	Hell's Kitchen	40.75917	-73.99785	Entire home/apt	305	2	4	43646	4	1	44
3369100	Park Slope Studio Apartment	16106756	Michael	Brooklyn	Park Slope	40.67978	-73.97458	Entire home/apt	175	3	176	43642	2.88	1	0
6812690	Sunny Big Room With Garden Views	23582893	Laramie	Brooklyn	Bushwick	40.69054	-73.91403	Private room	59	2	36	43647	0.83	8	218
19290840	Sun-filled Williamsburg room for an artist/travelr	135083290	Tiasha	Brooklyn	Williamsburg	40.70928	-73.94882	Private room	46	4	6	43426	0.41	1	7
34256727	"Private, Cozy Escape! Near all!"	49216953	Marina	Staten Island	Midland Beach	40.57568	-74.09522	Entire home/apt	115	2	2	43636	2	1	231
31878924	Dreamy Private Bedroom Upper West Side 107	238321374	Eyal	Manhattan	Upper West Side	40.79896	-73.95995	Private room	60	30	0			32	317
21628066	Cozy & Inspiring Experience	122374980	Matt	Manhattan	Upper West Side	40.78617	-73.97663	Shared room	60	1	67	43639	3.31	4	81
832157	Seeking tenant for January 2013	4356301	Coire	Brooklyn	Bushwick	40.70738	-73.92213	Private room	120	1	0			1	0
306702	Spacious + Sunny Studio in Ft. Greene Brooklyn!	1577493	Tina	Brooklyn	Fort Greene	40.68786	-73.97421	Private room	135	3	16	43344	0.18	1	0
6138423	Manhattan Multi-Million $ Luxury Central Park View	1978841	Diane	Manhattan	Upper West Side	40.79233	-73.9643	Entire home/apt	950	4	6	43622	0.13	1	274
15958726	"Affordable 1 bedroom apt, in great neighborhood"	103631576	Nayamkah	Brooklyn	Bedford-Stuyvesant	40.68411	-73.94494	Entire home/apt	100	2	5	42879	0.16	1	0
6182580	Private Room In a Goodhome	10576263	Odalys & Maya	Brooklyn	Crown Heights	40.67603	-73.95302	Private room	58	4	1	42371	0.02	1	332
31267560	JFK Crashpad 6 minutes away	232251881	Lakshmee	Queens	Jamaica	40.66684	-73.78289	Shared room	39	1	56	43651	9.13	8	34
3171234	~ PRIME location Williamsburg sunny 3BR loft ~	2416036	Hadas	Brooklyn	Williamsburg	40.71765	-73.9624	Entire home/apt	425	5	0			1	0
21755710	Your comfy abode in Brooklyn	15811194	Gerry	Brooklyn	Brownsville	40.67322	-73.91018	Private room	49	3	30	43605	1.62	1	62
10202835	Cozy room in Artist House	37561828	Evan	Brooklyn	Bushwick	40.69387	-73.92666	Private room	35	3	33	42618	0.78	1	0
1054006	Bohemian East Village Brownstone	92272	Kristin	Manhattan	Gramercy	40.73323	-73.98224	Private room	80	3	7	42618	0.1	3	217
16315325	"Sunny Basement Studio Apartment, 1 block to Park"	13741210	Deborah	Brooklyn	Flatbush	40.64849	-73.96585	Entire home/apt	89	2	9	43374	0.29	1	0
25491908	The Quintessential Bushwick Loft: The Dream Cove	6778614	Lindsey	Brooklyn	Bushwick	40.70878	-73.92215	Shared room	30	3	8	43311	0.61	2	0
9063266	Sunny 1BR in Heart of Williamsburg	47275801	Eric	Brooklyn	Williamsburg	40.71256	-73.95224	Entire home/apt	250	2	1	42344	0.02	1	0
30017757	Next to Central Park	2653479	Brian	Manhattan	Upper West Side	40.79505	-73.96382	Private room	90	2	2	43572	0.59	4	43
28919815	G1. Private room for 2 guest.	215588687	Levi	Brooklyn	Prospect-Lefferts Gardens	40.66234	-73.94661	Private room	35	2	1	43379	0.11	6	364
21098848	Sunny 1 bedroom suite in midtown Manhattan	120762452	Stanley	Manhattan	Murray Hill	40.74877	-73.97565	Entire home/apt	175	30	1	43497	0.19	50	364
1138052	Private room in Brooklyn	6131397	Dan	Brooklyn	Sunset Park	40.66582	-73.99349	Private room	65	1	4	42599	0.11	1	0
33270883	Sunny and Zen room in Chelsea	44731956	Raymond	Manhattan	Chelsea	40.74147	-73.99908	Private room	100	4	0			1	0
24140198	1 Bedroom Elevator Building Apartment in SoHo	85506502	Chris	Manhattan	Nolita	40.72226	-73.99616	Entire home/apt	188	30	3	43319	0.2	1	0
1586773	Beautiful Brownstone in West Harlem	8455776	Wendy	Manhattan	Harlem	40.82453	-73.94923	Entire home/apt	155	1	123	43640	1.74	2	170
15253135	Huge 1BR Luxury Apartment in Williamsburg	1022070	Peter	Brooklyn	Williamsburg	40.71113	-73.95296	Entire home/apt	250	2	6	42736	0.18	1	0
11461331	Spacious & Sunny Urban Treehouse	12981247	Allison	Brooklyn	Crown Heights	40.67677	-73.93783	Private room	60	3	1	42461	0.03	1	0
9971730	Beautiful Private Apt Times Square	31068253	Trish	Manhattan	West Village	40.73342	-74.00615	Entire home/apt	200	4	10	43348	0.25	1	0
22224945	IL TUO APPARTAMENTO PERSONALE IN NEW YORK CITY!!	62068432	Rita	Manhattan	Harlem	40.81462	-73.95047	Entire home/apt	80	6	2	43555	0.1	1	31
29821998	"Cozy apartment, SubwayEMR7NW, 5mins to Manhattan"	52767716	Eden	Queens	Long Island City	40.74836	-73.93833	Private room	95	2	3	43465	0.44	1	0
27111405	King Bedroom - Ideal for Business Travelers	1462483	Danny	Manhattan	Midtown	40.74585	-73.98237	Private room	100	4	32	43642	2.87	2	174
3764540	"Beautiful 1BR with Yard, Williamsburg"	3022504	Michael	Brooklyn	Williamsburg	40.7151	-73.95422	Entire home/apt	134	4	46	43634	0.89	1	32
30232758	Clean & Spacious Duplex Bushwick Gem (w. Backyard)	6004082	LeAnne And Keith	Brooklyn	Bushwick	40.69344	-73.92245	Entire home/apt	175	5	20	43648	2.84	1	12
2958912	STUNNING! 1BD Jr in Midtown East NY	15100977	Nataliya	Manhattan	Midtown	40.75969	-73.96644	Entire home/apt	140	300	0			1	365
18221864	Lovely 1 BD on the Upper West Side	70601471	Andreas	Manhattan	Upper West Side	40.78906	-73.97732	Entire home/apt	148	1	131	43640	4.9	1	277
13078201	Hanover Square Lux Downtown Studio Serviced Apt	22541573	Ken	Manhattan	Financial District	40.7052	-74.00974	Entire home/apt	199	30	0			87	344
36265677	Best Brooklyn room w/ bathroom close to Manhattan	242573463	Filipe	Brooklyn	Bedford-Stuyvesant	40.69563	-73.94197	Private room	77	2	0			7	165
34778953	Cozy and bright room with a spectacular view	136953596	Fabio	Brooklyn	Fort Greene	40.69491	-73.98244	Private room	125	5	1	43624	0.94	1	172
9614672	Beautiful Apartment Hells Kitchen	7534128	Kevin	Manhattan	Hell's Kitchen	40.76406	-73.98705	Entire home/apt	450	1	0			1	0
18785349	12 Min to Manhattan! Spacious APT in Brooklyn	126897352	Jason & Mary	Brooklyn	Bushwick	40.70286	-73.91884	Entire home/apt	180	29	31	43468	1.19	2	147
35029537	Beautiful Shared apt in Times Square 3	263880607	Ahmet	Manhattan	Hell's Kitchen	40.76514	-73.98775	Shared room	75	1	2	43629	1.82	7	362
14756990	Bushwick Suite	92002479	Dee	Brooklyn	Bushwick	40.68891	-73.92084	Private room	75	1	6	43432	0.17	2	0
8055508	Private Spring Room in Brownstone Near Subway	40176101	Brady	Brooklyn	Bedford-Stuyvesant	40.68917	-73.92901	Private room	69	1	291	43647	6.23	7	68
62925	Beautiful Landmarked Duplex	306739	Maya	Brooklyn	Greenpoint	40.72945	-73.95511	Entire home/apt	285	3	124	43632	1.22	3	279
30914114	Beautiful and cozy street view 1BR in W Village	54501105	Sophie	Manhattan	West Village	40.7328	-74.00468	Entire home/apt	180	3	15	43624	2.68	2	166
23433518	New Tidy room  plus  private entrance PAID parking	124860677	Jim&Lisa	Queens	Flushing	40.75522	-73.81259	Private room	46	2	26	43611	1.65	6	180
1399187	Fabulous UWS Apartment	7556987	Menny	Manhattan	Morningside Heights	40.80684	-73.96404	Entire home/apt	160	24	10	43343	0.18	1	218
23876337	Sonder | 116 John | Warm 1BR + Gym	12243051	Sonder	Manhattan	Financial District	40.70831	-74.00619	Entire home/apt	182	29	2	43466	0.21	96	259
23435772	Lakeside View in Brooklyn - its true!	14235061	Javier	Brooklyn	Flatbush	40.65281	-73.96581	Private room	59	2	10	43653	0.62	1	27
18423938	"West 74th Street, Svcd Studio Apartment"	22541573	Ken	Manhattan	Upper West Side	40.78081	-73.98081	Entire home/apt	159	30	0			87	342
31044749	Pvt Room in Quiet Home Near JFK 6mi/LGA 10mi Lvdr	230025652	Kafayat	Queens	St. Albans	40.70522	-73.75063	Private room	35	2	11	43569	1.72	4	3
33637874	STYLISH 2 BEDROOM APART. IN PRIME UPPER WEST SIDE	247067478	Antonio	Manhattan	Upper West Side	40.7977	-73.96115	Entire home/apt	330	4	9	43636	3.65	1	132
20171599	Luxury mini Suite.	740812	Monica	Bronx	Westchester Square	40.83758	-73.84382	Entire home/apt	72	2	35	43639	1.52	2	129
9358718	Chez Sullivan	23716267	Michael	Manhattan	Hell's Kitchen	40.75505	-73.99354	Entire home/apt	175	1	0			1	0
35606565	STUDIO LOFT WITH GARDEN CENTER OF WILLIAMSBURG	130030703	Margarita	Brooklyn	Williamsburg	40.71421	-73.96259	Entire home/apt	220	2	0			1	244
17774989	Cozy room in West Harlem	121359320	Kathy	Manhattan	Harlem	40.83046	-73.94142	Private room	30	1	7	42968	0.25	1	0
24164956	Cozy 1 Bedroom Apt~Midtown-East Manhattan NYC!	132492053	Kelley	Manhattan	Midtown	40.75523	-73.97104	Entire home/apt	185	1	8	43606	1.13	1	29
16439716	Lovely Bright Room in Heart of Williamsburg NY	16462666	Ali	Brooklyn	Williamsburg	40.71353	-73.96144	Private room	89	3	0			3	0
65268	Share a HOME - $75 for 1 bdrm/++ for 2 - Brooklyn	319092	Juhli	Brooklyn	Bedford-Stuyvesant	40.68276	-73.95264	Private room	75	5	64	43470	0.67	1	68
24269100	Sunny Bedroom with Private Bathroom/法拉盛中心私人房間獨立衛浴	181710793	Michelle & Evelyn	Queens	Flushing	40.76425	-73.83061	Private room	65	1	94	43642	6.45	3	41
18142309	Cozy and sunny Studio	32166735	Denise	Brooklyn	Prospect Heights	40.67387	-73.96707	Entire home/apt	100	5	14	43613	0.53	1	0
26313558	Newly Renovated 2B/2B Skyline & River views BBQ	24013611	Juan	Manhattan	Upper West Side	40.77511	-73.99005	Entire home/apt	295	2	26	43625	2.17	1	2
32018080	Master room   套房	240055586	George	Queens	Fresh Meadows	40.7386	-73.79248	Private room	80	1	38	43642	7.6	5	29
35267420	Baisley Best - 4 minutes from JFK Airport	265065371	Ian	Queens	Jamaica	40.67621	-73.78279	Entire home/apt	160	3	0			1	77
16449169	Sunny spacious top floor of brownstone	344583	Daniel And Helene	Brooklyn	Bedford-Stuyvesant	40.68559	-73.95398	Entire home/apt	120	2	105	43636	3.42	1	22
31877856	Vibrant Private Bedroom in UWS 107	238321374	Eyal	Manhattan	Upper West Side	40.80008	-73.95926	Private room	60	30	1	43632	1	32	365
2159193	The Perfect 1-bedroom in Cobble Hill	11012377	Edward	Brooklyn	Carroll Gardens	40.68497	-73.9902	Entire home/apt	125	5	2	43574	0.32	1	196
21700026	Getaway in Brooklyn	631374	Jen	Brooklyn	Clinton Hill	40.6903	-73.96883	Private room	188	7	1	43079	0.05	1	83
2102542	Cozy 1BD-15min to NYC $150	2977901	Andrea	Brooklyn	Cobble Hill	40.68803	-73.99182	Entire home/apt	150	1	19	42177	0.28	1	0
7512967	Master Bedroom w/ private bathroom	1497263	Melissa	Brooklyn	Williamsburg	40.71704	-73.94509	Private room	60	1	0			1	0
22033512	Quiet East Village Apartment for 3	12337690	Ran	Manhattan	East Village	40.72937	-73.98482	Entire home/apt	300	7	0			1	0
28961690	Clinton Hill 1 Bedroom  Brooklyn heart of it all!	218300937	Thomas	Brooklyn	Clinton Hill	40.68313	-73.96742	Entire home/apt	200	5	3	43566	0.33	2	89
6553559	"City view, Long Island City 1 BR"	33945670	Eli	Queens	Long Island City	40.74876	-73.94507	Entire home/apt	130	1	137	43629	2.82	2	197
12834317	Private 1 Bedroom Garden Level Apt	3404004	Diana	Brooklyn	Brooklyn Heights	40.69816	-73.99361	Entire home/apt	120	1	1	42499	0.03	1	0
26924800	Beautiful  Clean Room For One	149296850	Septina	Brooklyn	Bedford-Stuyvesant	40.69335	-73.9369	Private room	79	2	2	43636	0.19	4	338
16568191	Large 1 room with bed in the heart of manhathan	109141116	Adil	Manhattan	Murray Hill	40.74604	-73.97495	Private room	80	7	0			1	0
8823897	Massive Room in Brownstone - 25% OFF	1418015	Reuben	Brooklyn	Crown Heights	40.67722	-73.95305	Private room	57	2	91	43639	2.06	4	228
927408	"Large Cozy Room #1, Landmark Home 1 block to PRATT"	51038	Erica	Brooklyn	Clinton Hill	40.68618	-73.96603	Private room	98	2	38	43512	0.5	6	158
15663543	2 Bedrooms with room for 4	48498971	Adam	Brooklyn	Crown Heights	40.67741	-73.95386	Entire home/apt	160	30	2	43427	0.09	1	0
8211513	"Cozy Room, In Quiet Neighborhood"	43299973	Alex	Queens	Ridgewood	40.70468	-73.90553	Private room	40	2	1	42290	0.02	1	0
31953973	Luxury 1 Bedroom -Midtown/Times Square/Centralpark	37412692	Kim	Manhattan	Midtown	40.76467	-73.98277	Entire home/apt	115	30	0			4	362
9435931	2Bed/ 2Bath Impeccable Stylish Brooklyn Home	5037211	Mariana	Brooklyn	Greenpoint	40.72104	-73.94805	Entire home/apt	275	5	77	43645	1.89	2	6
36041377	Newly Renovated 1 BD w/ AC & Netflix in Queens (2)	268784513	Amit	Queens	East Elmhurst	40.75755	-73.88199	Private room	50	1	3	43651	3	3	359
17456705	Perfectly NYC	20851517	Maggie	Manhattan	Hell's Kitchen	40.76654	-73.98812	Private room	98	6	1	43451	0.15	3	8
4644688	2 Bedroom New York Charmer	16927633	Lee	Manhattan	Hell's Kitchen	40.76198	-73.98718	Entire home/apt	350	2	9	42563	0.21	1	0
1449546	Cozy Studio in Flatbush	7779204		Brooklyn	Flatbush	40.64965	-73.96154	Entire home/apt	100	30	49	42737	0.69	1	342
19996712	"Light, Large Private Bedroom in 1865 townhouse"	4077993	Raquel	Brooklyn	Crown Heights	40.6758	-73.9415	Private room	80	5	7	43371	0.51	2	2
27195039	BIG FACTORY LOFT - HIP BUSHWICK NEAR 2 METROS!!	35606248	Blake And Madia	Brooklyn	Bushwick	40.70265	-73.92606	Private room	70	2	28	43625	2.43	5	359
